dim_esdc_grp.esdcs,fact_alert.alert_id,fact_alert.original_text,fact_alert.source_link,fact_alert.caption,dim_internal_topic_grp.internal_topics,alert_top_threshold.top_threshold__sort_,alert_top_threshold.top_threshold,fact_alert.translated_text,dim_auto_alert_modelset.modelset_name,dim_source.source,primary_source_channel.channel,fact_alert.has_tagged_company,fact_alert.location_name,dim_internal_place.country,fact_alert.location_parsed,fact_alert.alert_caption_ai_summary
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",9188738464064034698-1781828165645-1,"Alleged Sale of Unauthorized Web Shell Access to perimaenergy.com
 The group claims to be selling unauthorized web shell access to perimaenergy.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to perimaenergy.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"RT.14, Karet Tengsin, Tanah Abang, Central Jakarta City, Jakarta 10220, Indonesia",Indonesia,"-6.2063869,106.8194806","DeepCore Network hacking group is allegedly selling unauthorized web shell access to perimaenergy.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",573438427727892126-1781831867835-1,"Alleged Sale of Unauthorized Web Shell Access to sfresh.com.my
 The group claims to be selling unauthorized web shell access to sfresh.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to sfresh.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"2 St Ann's Ave, Bronx, NY 10454, USA",United States of America,"40.8007826,-73.9196673","DeepCore Network hacking group is allegedly selling unauthorized web shell access to sfresh.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",7347418571437583833916-1781832317376-1,"Alleged Sale of Unauthorized Web Shell Access to XcelMag
 The group claims to be selling unauthorized web shell access to XcelMag
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to XcelMag: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"32A-2, Lorong Batu Nilam 3A, Bandar Bukit Tinggi 1, 41200 Klang, Selangor, Malaysia",Malaysia,"3.0088791,101.4345812","DeepCore Network hacking group is allegedly selling unauthorized web shell access to XcelMag, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",23297057434898275039-1781824748660-1,"Alleged Sale of Unauthorized Web Shell Access to nresolution.com.my
 The group claims to be selling unauthorized web shell access to nresolution.com.my.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to nresolution.com.my, targeting multiple organizations including aak.com.my, ablcsb.com.my, aitechco.com.my, and others: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"10 Dan Rd, Canton, MA 02021, USA",United States of America,"42.1596984,-71.1100769","DeepCore Network hacking group is allegedly selling unauthorized web shell access to nresolution.com.my, targeting multiple organizations including aak.com.my, ablcsb.com.my, and aitechco.com.my."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",907467449902854800-1781826892314-1,"Alleged Sale of Unauthorized Web Shell Access to Pearl Group
 The group claims to be selling unauthorized web shell access to Pearl Group.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to Pearl Group: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"10 Alcorn Ave #203, Toronto, ON M4V 1E4, Canada",Canada,"43.6821173,-79.3924819","DeepCore Network hacking group is allegedly selling unauthorized web shell access to Pearl Group, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",052294849146415000775-1781815209017-1,"Alleged Sale of Unauthorized Web Shell Access to jlbiogreen.com
 The group claims to be selling unauthorized web shell access to jlbiogreen.com
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to jlbiogreen.com, targeting multiple organizations including aak.com.my, ablcsb.com.my, aitechco.com.my, and others: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"28, Jln Suria Puchong 6, 47100 Seri Kembangan, Selangor, Malaysia",Malaysia,"2.9812608,101.6456278","DeepCore Network hacking group is allegedly selling unauthorized web shell access to jlbiogreen.com, targeting multiple organizations including aak.com.my, ablcsb.com.my, and aitechco.com.my."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",1088275364058217655858-1781821534955-1,"Alleged sale of unauthorized web shell access to megadexcargo.com
 The group claims to be selling unauthorized web shell access to megadexcargo.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to megadexcargo.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Pelangi Avenue, Jln Kelicap 42A, KU1, 41050 Klang, Selangor, Malaysia",Malaysia,"3.060014,101.455638","DeepCore Network hacking group is allegedly selling unauthorized web shell access to megadexcargo.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",222194469806075656-1781815115814-1,"Alleged Sale of Unauthorized Web Shell Access to hometown.com.my
 The group claims to be selling unauthorized web shell access to hometown.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to hometown.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"4305 W Dublin-Granville Rd, Dublin, OH 43017, USA",United States of America,"40.0984845,-83.1062507","DeepCore Network hacking group is allegedly selling unauthorized web shell access to hometown.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",1628154938845825050-1781821153153-1,"Alleged sale of unauthorized web shell access to lmchlogistics.com
 The group claims to be selling unauthorized web shell access to lmchlogistics.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to lmchlogistics.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"2060 Lakeville Rd, Avon, NY 14414, USA",United States of America,"42.8956379,-77.7092138","DeepCore Network hacking group is allegedly selling unauthorized web shell access to lmchlogistics.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",503227364907037112809-1781817471717-1,"Alleged Sale of Unauthorized Web Shell Access to AAK Malaysia
 The group claims to be selling unauthorized web shell access to AAK Malaysia.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to AAK Malaysia, targeting multiple websites including aak.com.my, ablcsb.com.my, aitechco.com.my, and others: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Malaysia,"3.1319197,101.6840589","DeepCore Network hacking group is allegedly selling unauthorized web shell access to AAK Malaysia, targeting multiple websites including aak.com.my, ablcsb.com.my, and aitechco.com.my."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",182743034483923-1781832361356-1,"Alleged Sale of Unauthorized Web Shell Access to semangatniaga.com.my
 The group claims to be selling unauthorized web shell access to semangatniaga.com.my.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to semangatniaga.com.my, targeting multiple organizations: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"31, Jalan 3/27b, Desa Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Malaysia,"3.2064811,101.7342498","DeepCore Network hacking group is allegedly selling unauthorized web shell access to semangatniaga.com.my, targeting multiple organizations, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",5359924020731881832-1781832022925-1,"Alleged Sale of Unauthorized Web Shell Access to vc-panel.com
 The group claims to be selling unauthorized web shell access to vc-panel.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to vc-panel.com, targeting multiple organizations including asiiner.com, blue-sky.com.my, cicapa.com, and others: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Bryant Park, New York, NY 10018, USA",United States of America,"40.7535367,-73.9829529","DeepCore Network hacking group is allegedly selling unauthorized web shell access to multiple organizations, including asiiner.com, blue-sky.com.my, and cicapa.com, via vc-panel.com."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",6231891604009931745594-1781832549685-1,"Alleged Sale of Unauthorized Web Shell Access to yezdesign.com.my
 The group claims to be selling unauthorized web shell access to yezdesign.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to yezdesign.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Mills River, NC 28759, USA",United States of America,"35.3922378,-82.5726805","DeepCore Network hacking group is allegedly selling unauthorized web shell access to yezdesign.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",659083264400050002434-1781830682341-1,"Alleged Sale of Unauthorized Web Shell Access to setiga.com.my
 The group claims to be selling unauthorized web shell access to setiga.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to setiga.com.my: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Lot 3, Jalan 6c/12, Seksyen 16, 43650 Bandar Baru Bangi, Selangor, Malaysia",Malaysia,"2.9480964,101.7607259","DeepCore Network hacking group is allegedly selling unauthorized web shell access to setiga.com.my, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",224284314729851346190-1781811726445-1,"Alleged Sale of Unauthorized Web Shell Access to cicapa.com
 The group claims to be selling unauthorized web shell access to cicapa.com
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to cicapa.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Boston, MA, USA",United States of America,"42.3555076,-71.0565364","DeepCore Network hacking group is allegedly selling unauthorized web shell access to cicapa.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",19460114347538425130-1781831632716-1,"Alleged Sale of Unauthorized Web Shell Access to Trade Converge
 The group claims to be selling unauthorized web shell access to Trade Converge
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to Trade Converge: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"20 Toh Guan Rd, #06 00, Singapore 608839",Singapore,"1.3335808,103.7484016","DeepCore Network hacking group is allegedly selling unauthorized web shell access to Trade Converge, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",326304185965778784117-1781811261274-1,"Alleged Sale of Unauthorized Web Shell Access to GLD Alloys (Malaysia) Sdn. Bhd.
 The group claims to be selling unauthorized web shell access to GLD Alloys (Malaysia) Sdn. Bhd.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to GLD Alloys (Malaysia) Sdn. Bhd: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"9, Jln Perigi Nanas 8/10, Taman Perindustrian Pulau Indah, 42920 Port Klang, Selangor, Malaysia",Malaysia,"2.9540451,101.3203631","DeepCore Network hacking group is allegedly selling unauthorized web shell access to GLD Alloys (Malaysia) Sdn. Bhd, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",75034848843781422-1781825406085-1,"Alleged Sale of Unauthorized Web Shell Access to onlyfoodwine.com
 The group claims to be selling unauthorized web shell access to onlyfoodwine.com.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to onlyfoodwine.com: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"Palo Alto, CA, USA",United States of America,"37.4418834,-122.1430195","DeepCore Network hacking group is allegedly selling unauthorized web shell access to onlyfoodwine.com, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",85425222141336070642609-1781828555151-1,"Alleged Sale of Unauthorized Web Shell Access to phantaci.com.my
 The group claims to be selling unauthorized web shell access to phantaci.com.my
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,"DeepCore Network hacking group allegedly selling unauthorized web shell access to phantaci.com.my, targeting multiple organizations including aak.com.my, ablcsb.com.my, aitechco.com.my, apalum.com, asliner.com, blue-sky.com.my, cicapa.com, emranz.com.my, eldalloys.com, grandhuallogistics.com, Erandway.com.my, greencycle.my, hblabsb.com.my, hometown.com.my, jibiogreen.com, kuanhaicargo.com.my, kyomark.com, lindenlog.com.my, Imchlogistics.com, mecstransportlae.com, megadexcargo.com, myjourney.my, nresolution.com.my, offspring.my, onlyfoodwine.com, oppoliamy.com, pearlgroup.com.my,...: Local Source.","+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"No. 35, Lane 181, Section 4, Zhongxiao E Rd, Jian'an Village, Da’an District, Taipei City, Taiwan 106",Taiwan,"25.0441327,121.5508388","DeepCore Network hacking group allegedly selling unauthorized web shell access to multiple Malaysian organizations, including aak.com.my, ablcsb.com.my, and others."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",6352441054277698778001-1781826334038-1,"Alleged Sale of Unauthorized Web Shell Access to Oppolia
 The group claims to be selling unauthorized web shell access to Oppolia.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to Oppolia: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"152 Beach Rd, The Gateway, Singapore 189721",Singapore,"1.2984106,103.8588989","DeepCore Network hacking group is allegedly selling unauthorized web shell access to Oppolia, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",627049184666176059605-1781810825490-1,"Alleged Sale of Unauthorized Web Shell Access to Emranz Empire
 The group  claims to be selling unauthorized web shell access to Emranz Empire.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to Emranz Empire: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"San Francisco, CA, USA",United States of America,"37.7749295,-122.4194155","DeepCore Network hacking group is allegedly selling unauthorized web shell access to Emranz Empire, according to a local source."
"ESDC - Cyber - Hacking Services, ESDC - Cyber - Remote Access & Management Systems, ESDC - Initial Access Threats 2, ESDc - Cyber - Deep & Dark Web Exposure, ESDc - Cyber - Hacktivists 2, ESDc - Cyber - Hacktivists 3, ESDc - Cyber - Malware 3, ESDc - Initial Access Threats, ESDc - Vendor Vulnerabilities",99006384769184552900-1781830517502-1,"Alleged Sale of Unauthorized Web Shell Access to PIPAL Group
 The group claims to be selling unauthorized web shell access to PIPAL Group.
Event Category: Initial Access",https://t.me/DeepCoreNetwork/425,DeepCore Network hacking group allegedly selling unauthorized web shell access to PIPAL Group: Local Source.,"+ Cyber - Deep & Dark Web Exposure, + Cyber - Vendor Vulnerabilities, Cyber - Hacking Services - Illicit Sales and Services, Cyber - Hacktivists - Threat Actors, Cyber - Initial Access Threats, Cyber - Malware - Attack Vector, Cyber - Remote Access & Management Systems - Vulnerabilities",3,Local Urgent,,dgm_falconfeeds_alert,tg,chatter,No,"100 E Main St, Avon Park, FL 33825, USA",United States of America,"27.5953066,-81.4999468","DeepCore Network hacking group is allegedly selling unauthorized web shell access to PIPAL Group, according to a local source."
